entry_id,cluster,state_label,original_text
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1722,7,Observational Acuity (관찰력 및 통찰),"Now, in the psychological laboratory, you learn that by combining 15 or 16 stimuli, you can build up a conditioned response. Yet you can take the primitive, naive savage who has never seen an electric stove, and you show him that red griddle on the electric stove, and he touches it just once and gets a conditioned response for the rest of his life! How many conditioned stimuli do you need? In the laboratory situation, you can get one sort of behavior; in the life situation, another sort of behavior. In medical school you learn that in vitro [in the test tube] is one sort of thing and in vivo [in the living organism] is another sort of thing. Therefore, when you are dealing with a living human being—somebody who can sit there and feel and understand—you do not treat that person as you would a culture medium that requires so many days for the culture to form. You don’t treat that patient as you would the unmotivated psychologist who is learning to develop a conditioned response. Your patient has a different kind of motivation than the volunteer subject in the psychology laboratory or the physiology laboratory. You recognize that the motivation of your patient is a tremendously important thing, and you ought to have no hesitation in bringing it about."
1723,6,Resistance Utilization (저항의 활용),"Mary, if you stop to think it over, I have taken you cold before a strange audience. I’d like to have you mention so many things."
1723,6,Resistance Utilization (저항의 활용),"Mary, if you stop to think it over, I have taken you cold before a strange audience. I’d like to have you mention so many things."
1723,6,Resistance Utilization (저항의 활용),"Mary, if you stop to think it over, I have taken you cold before a strange audience. I’d like to have you mention so many things."
1723,6,Resistance Utilization (저항의 활용),"Mary, if you stop to think it over, I have taken you cold before a strange audience. I’d like to have you mention so many things."
1724,10,Post-Hypnotic Reframing (사후 최면 및 재구조화),"And when I mentioned your midriff in front of this group, when I asked where you felt"
1724,10,Post-Hypnotic Reframing (사후 최면 및 재구조화),"And when I mentioned your midriff in front of this group, when I asked where you felt"
1724,10,Post-Hypnotic Reframing (사후 최면 및 재구조화),"And when I mentioned your midriff in front of this group, when I asked where you felt"
1725,8,Yes-Set & Permissive Suggestion (예스 세트 및 허용적 암시),Could you have done that yesterday?
1727,11,Metaphorical Learning (은유적 학습),"You are feeling so much more relaxed. And, really, you can’t tell whether that relaxation is in your feet, your ankles, your head, your thighs, your fingers, your wrists, your forearms, your upper arms, your shoulders, your chest, your abdomen, or where it is. Why do you suppose you picked out your face as the first place of recognition?"
1727,11,Metaphorical Learning (은유적 학습),"You are feeling so much more relaxed. And, really, you can’t tell whether that relaxation is in your feet, your ankles, your head, your thighs, your fingers, your wrists, your forearms, your upper arms, your shoulders, your chest, your abdomen, or where it is. Why do you suppose you picked out your face as the first place of recognition?"
1727,11,Metaphorical Learning (은유적 학습),"You are feeling so much more relaxed. And, really, you can’t tell whether that relaxation is in your feet, your ankles, your head, your thighs, your fingers, your wrists, your forearms, your upper arms, your shoulders, your chest, your abdomen, or where it is. Why do you suppose you picked out your face as the first place of recognition?"
1727,11,Metaphorical Learning (은유적 학습),"You are feeling so much more relaxed. And, really, you can’t tell whether that relaxation is in your feet, your ankles, your head, your thighs, your fingers, your wrists, your forearms, your upper arms, your shoulders, your chest, your abdomen, or where it is. Why do you suppose you picked out your face as the first place of recognition?"
1728,10,Post-Hypnotic Reframing (사후 최면 및 재구조화),"As if you’re feeling embarrassed again, but this time feeling warm without the embarrassment."
1728,10,Post-Hypnotic Reframing (사후 최면 및 재구조화),"As if you’re feeling embarrassed again, but this time feeling warm without the embarrassment."
1729,6,Resistance Utilization (저항의 활용),"When you stop to think of it, the audience doesn’t look half bad."
1729,6,Resistance Utilization (저항의 활용),"When you stop to think of it, the audience doesn’t look half bad."
1730,0,Presupposition & Pacing (전제 및 페이싱),What do you suppose you will do before you go to bed tonight?
1730,0,Presupposition & Pacing (전제 및 페이싱),What do you suppose you will do before you go to bed tonight?
1730,0,Presupposition & Pacing (전제 및 페이싱),What do you suppose you will do before you go to bed tonight?
1732,10,Post-Hypnotic Reframing (사후 최면 및 재구조화),Sometime before you go to bed and after you eat dinner tonight.
1732,10,Post-Hypnotic Reframing (사후 최면 및 재구조화),Sometime before you go to bed and after you eat dinner tonight.
1733,6,Resistance Utilization (저항의 활용),"That is right, you don’t really know. Would you like to have me tell you?"
1733,6,Resistance Utilization (저항의 활용),"That is right, you don’t really know. Would you like to have me tell you?"
1733,6,Resistance Utilization (저항의 활용),"That is right, you don’t really know. Would you like to have me tell you?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
1734,9,Physiological Pacing (생리적 페이싱),"Remember, Methuselah can tell you alot of things. I think you are going to be surprised by having something come to your mind, or finding among sheets of music some piece of music you haven't thought of for a long, long time that was really very, very pleasurable to you. Some series of notes, some sheet of music, some melody. I don’t really know how to describe it, but something of musical significance and value, peculiar to you as a personality, will come flooding into your mind with the greatest of ease and pleasure and satisfaction. So utterly pleasing, so delightful, so relaxing. Somewhere in that piece of music is going to be an utterly charming note. And that is the last thing you will hear—a slow fading out of that note as you drift off into a nice, comfortable sleep. Yes, when you are about to fall asleep that note will recur, and then slowly fade out as you go into physiological sleep. Does that sound all right? Tell me, do you think that you have an anesthesia?"
