Current,Next,Count,Total_Out,Probability
ERICKSON_TRUISM_YESSET,ERICKSON_REGRESSION_TRUISM,1,3,0.3333333333333333
ERICKSON_TRUISM_YESSET,ERICKSON_TRUISM_QUESTION,1,3,0.3333333333333333
ERICKSON_TRUISM_YESSET,ERICKSON_YES_SET_NEGATIVE,1,3,0.3333333333333333
ERICKSON_TRUISM_YES_SET,ERICKSON_CONFUSION_SET,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_DIRECT_INQUIRY,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_DIRECT_SUGGESTION,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_DOUBLE_BIND,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_DOUBLE_BIND_CHALLENGE,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_ILLUSION_OF_CHOICE,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_MINIMAL_CUE,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_PERMISSIVE_CHOICE,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_PRECISION_GATHERING,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_REFRAMING_THROUGH_QUERY,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_TRUISM_YES_SET,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_UNCONSCIOUS_CHALLENGE,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_UTILIZATION_PACING,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_UTILIZATION_PLAYFUL,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_UTILIZATION_TRUISM,1,16,0.0625
ERICKSON_TRUISM_YES_SET,ERICKSON_YES_SET_REINFORCEMENT,1,16,0.0625
ERICKSON_TRY_PARADOX,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,2,0.5
ERICKSON_TRY_PARADOX,ERICKSON_DIRECT_CHALLENGE_TRANCE,1,2,0.5
ERICKSON_TWO_LEVEL_COMMUNICATION,ERICKSON_POSTHYPNOTIC_SUGGESTION,1,1,1.0
ERICKSON_TWO_LEVEL_METAPHOR,ERICKSON_TRUISM_PACING,1,1,1.0
ERICKSON_UNCERTAINTY_INDUCTION,ERICKSON_EXPECTANCY_TRUISM,1,1,1.0
ERICKSON_UNCERTAINTY_UTILIZATION,ERICKSON_OPEN_ENDED_INQUIRY,1,1,1.0
ERICKSON_UNCONSCIOUS_AGENCY,ERICKSON_IDEOMOTOR_BYPASS,1,2,0.5
ERICKSON_UNCONSCIOUS_AGENCY,ERICKSON_OPEN_INQUIRY,1,2,0.5
ERICKSON_UNCONSCIOUS_ALIGNMENT,ERICKSON_DISSOCIATIVE_METAPHOR,1,1,1.0
ERICKSON_UNCONSCIOUS_ALLIANCE,ERICKSON_HUMOROUS_REFRAMING,1,1,1.0
ERICKSON_UNCONSCIOUS_ASSIGNMENT,ERICKSON_UTILIZATION_TONALITY,1,1,1.0
ERICKSON_UNCONSCIOUS_ASSOCIATION,ERICKSON_DISSOCIATION_TRUISM,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_ASSOCIATION,ERICKSON_MULTI_LEVEL_COMMUNICATION,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_ASSOCIATION,ERICKSON_TRUISM_REINFORCEMENT,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_AUTOMATICITY,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,1,1.0
ERICKSON_UNCONSCIOUS_AUTONOMY,ERICKSON_INDIRECT_SUGGESTION,1,8,0.125
ERICKSON_UNCONSCIOUS_AUTONOMY,ERICKSON_LOGICAL_PREPARATION,1,8,0.125
ERICKSON_UNCONSCIOUS_AUTONOMY,ERICKSON_POST_HYPNOTIC_AMNESIA_REFRAMING,1,8,0.125
ERICKSON_UNCONSCIOUS_AUTONOMY,ERICKSON_TRUISM_CAUSE_EFFECT,1,8,0.125
ERICKSON_UNCONSCIOUS_AUTONOMY,ERICKSON_UTILIZATION_ANCHOR,1,8,0.125
ERICKSON_UNCONSCIOUS_AUTONOMY,ERICKSON_UTILIZATION_AUTONOMY,1,8,0.125
ERICKSON_UNCONSCIOUS_AUTONOMY,ERICKSON_UTILIZATION_DISSOCIATION,1,8,0.125
ERICKSON_UNCONSCIOUS_AUTONOMY,ERICKSON_UTILIZATION_FLEXIBILITY,1,8,0.125
ERICKSON_UNCONSCIOUS_AWARENESS,ERICKSON_IDEOMOTOR_RESPONSE,1,2,0.5
ERICKSON_UNCONSCIOUS_AWARENESS,ERICKSON_UTILIZATION_OF_IGNORANCE,1,2,0.5
ERICKSON_UNCONSCIOUS_BYPASS,ERICKSON_DIRECT_OBSERVATION,1,1,1.0
ERICKSON_UNCONSCIOUS_CALIBRATION,ERICKSON_REDEFINITION_TRUISM,1,1,1.0
ERICKSON_UNCONSCIOUS_CHALLENGE,ERICKSON_YES_SET_CAPABILITY,1,1,1.0
ERICKSON_UNCONSCIOUS_COMMUNICATION,ERICKSON_TRUISM_VALIDATION,1,1,1.0
ERICKSON_UNCONSCIOUS_COMPETENCE,ERICKSON_DEVELOPMENTAL_METAPHOR,1,4,0.25
ERICKSON_UNCONSCIOUS_COMPETENCE,ERICKSON_PUZZLEMENT_REGRESSION,1,4,0.25
ERICKSON_UNCONSCIOUS_COMPETENCE,ERICKSON_UTILIZATION_INTERNALIZATION,1,4,0.25
ERICKSON_UNCONSCIOUS_COMPETENCE,ERICKSON_VALIDATION_UTILIZATION,1,4,0.25
ERICKSON_UNCONSCIOUS_COMPETENCE_RECOGNITION,ERICKSON_PACING_AND_VALIDATION,1,1,1.0
ERICKSON_UNCONSCIOUS_CONDITIONING,ERICKSON_CONFUSION_TECHNIQUE,1,2,0.5
ERICKSON_UNCONSCIOUS_CONDITIONING,ERICKSON_DEFINITION_UTILIZATION,1,2,0.5
ERICKSON_UNCONSCIOUS_CONSCIOUS_BRIDGE,ERICKSON_DISSOCIATION_UTILIZATION,1,1,1.0
ERICKSON_UNCONSCIOUS_CONTRACT,ERICKSON_PATIENCE_NORMALIZATION,1,1,1.0
ERICKSON_UNCONSCIOUS_CUE_ANALYSIS,ERICKSON_UTILIZATION_DIRECTIVE,1,1,1.0
ERICKSON_UNCONSCIOUS_DELEGATION_BALANCING,ERICKSON_DISSOCIATION_AND_ROLE_ASSIGNMENT,1,1,1.0
ERICKSON_UNCONSCIOUS_DIRECTIVE,ERICKSON_EXPECTANCY_WAITING,1,4,0.25
ERICKSON_UNCONSCIOUS_DIRECTIVE,ERICKSON_ILLUSORY_FREEDOM,1,4,0.25
ERICKSON_UNCONSCIOUS_DIRECTIVE,ERICKSON_INEVITABILITY_DOUBLE_BIND,1,4,0.25
ERICKSON_UNCONSCIOUS_DIRECTIVE,ERICKSON_PACING_AND_VALIDATION,1,4,0.25
ERICKSON_UNCONSCIOUS_DIRECT_ADDRESS,ERICKSON_IDEOMOTOR_DISSOCIATION,1,1,1.0
ERICKSON_UNCONSCIOUS_DISPLACEMENT,ERICKSON_RATIFICATION_TAG,1,1,1.0
ERICKSON_UNCONSCIOUS_DISSOCIATION,ERICKSON_INDIRECT_LEARNING_INTEGRATION,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_DISSOCIATION,ERICKSON_REFRAMING_NORMALIZATION,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_DISSOCIATION,ERICKSON_UTILIZATION_REFRAMING,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_DISSOCIATION_AND_PACING,ERICKSON_EXPLORATORY_SET_TRUISM,1,1,1.0
ERICKSON_UNCONSCIOUS_DYNAMICS,ERICKSON_DISSOCIATION_REFRAMING,1,2,0.5
ERICKSON_UNCONSCIOUS_DYNAMICS,ERICKSON_IDEOMOTOR_LINKING,1,2,0.5
ERICKSON_UNCONSCIOUS_EFFICIENCY,ERICKSON_TRUISM_PACING,1,1,1.0
ERICKSON_UNCONSCIOUS_ELABORATION,ERICKSON_UTILIZATION_METAPHOR,1,1,1.0
ERICKSON_UNCONSCIOUS_FACILITATION,ERICKSON_ANALOGY_MECHANISM,1,2,0.5
ERICKSON_UNCONSCIOUS_FACILITATION,ERICKSON_TRUISM_DIFFERENTIATION,1,2,0.5
ERICKSON_UNCONSCIOUS_FRAME,ERICKSON_SHOCK_TREATMENT_REFRAMING,1,1,1.0
ERICKSON_UNCONSCIOUS_HABIT_INQUIRY,ERICKSON_TRUISM_OBSERVATION,1,1,1.0
ERICKSON_UNCONSCIOUS_INEVITABILITY,ERICKSON_POSTHYPNOTIC_FRACTIONATION,1,1,1.0
ERICKSON_UNCONSCIOUS_INTEGRATION,ERICKSON_MINIMALISM,1,1,1.0
ERICKSON_UNCONSCIOUS_KNOWING,ERICKSON_REFRAMING_TRUISM,1,1,1.0
ERICKSON_UNCONSCIOUS_LEARNING,ERICKSON_ANECDOTE_DISTRACTION,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_LEARNING,ERICKSON_PRESUPPOSITION_AWARENESS,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_LEARNING,ERICKSON_UTILIZATION_REFRAME,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_LEARNING_SURPRISE,ERICKSON_INDIRECT_SUGGESTION_AND_TRUISM,1,1,1.0
ERICKSON_UNCONSCIOUS_LEARNING_TRUISM,ERICKSON_PERMISSIVE_CHOICE,1,1,1.0
ERICKSON_UNCONSCIOUS_LEARNING_UTILIZATION,ERICKSON_INTERNAL_UTILIZATION,1,1,1.0
ERICKSON_UNCONSCIOUS_OBSERVATION,ERICKSON_UTILIZATION_AND_ATTENTION_SHIFT,1,1,1.0
ERICKSON_UNCONSCIOUS_PERCEPTION,ERICKSON_HUMILITY_AND_CURIOSITY,1,1,1.0
ERICKSON_UNCONSCIOUS_POTENCY,ERICKSON_DOUBLE_BIND_UNCONSCIOUS,1,1,1.0
ERICKSON_UNCONSCIOUS_PROBING,ERICKSON_PERMISSIVE_CHOICE,1,1,1.0
ERICKSON_UNCONSCIOUS_PROCESS,ERICKSON_PACING_AND_VALIDATION,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_PROCESS,ERICKSON_PRESUPPOSITION_PACING,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_PROCESS,ERICKSON_REFRAMING_CONSCIOUS_LIMIT,1,3,0.3333333333333333
ERICKSON_UNCONSCIOUS_PROCESS_INQUIRY,ERICKSON_MINIMAL_CHALLENGE,1,2,0.5
ERICKSON_UNCONSCIOUS_PROCESS_INQUIRY,ERICKSON_TRUISM_CONFUSION,1,2,0.5
ERICKSON_UNCONSCIOUS_PROTECTION,ERICKSON_PERMISSIVE_SUGGESTION,1,2,0.5
ERICKSON_UNCONSCIOUS_PROTECTION,ERICKSON_VALIDATION_UTILIZATION,1,2,0.5
ERICKSON_UNCONSCIOUS_RATIONALIZATION,ERICKSON_UTILIZATION_RATIFICATION,1,1,1.0
ERICKSON_UNCONSCIOUS_RELIANCE,ERICKSON_ILLUSION_OF_CHOICE_AND_FRACTIONATION,1,2,0.5
ERICKSON_UNCONSCIOUS_RELIANCE,ERICKSON_PRESUPPOSITION_IGNORANCE,1,2,0.5
ERICKSON_UNCONSCIOUS_RESOURCE,ERICKSON_TRUISM_EMPOWERMENT,1,2,0.5
ERICKSON_UNCONSCIOUS_RESOURCE,ERICKSON_UTILIZATION_DISTRACTION,1,2,0.5
ERICKSON_UNCONSCIOUS_RESOURCE_ACCESS,ERICKSON_NOT_KNOWING,1,1,1.0
ERICKSON_UNCONSCIOUS_RESOURCE_UTILIZATION,ERICKSON_LINGUISTIC_PRECISION,1,1,1.0
ERICKSON_UNCONSCIOUS_SEARCH,ERICKSON_CONTEXTUAL_ANCHORING,1,2,0.5
ERICKSON_UNCONSCIOUS_SEARCH,ERICKSON_NONVERBAL_OBSERVATION,1,2,0.5
ERICKSON_UNCONSCIOUS_SENSING,ERICKSON_POSTHYPNOTIC_UTILIZATION,1,1,1.0
ERICKSON_UNCONSCIOUS_SUPERIORITY,ERICKSON_UNCONSCIOUS_CONSCIOUS_BRIDGE,1,1,1.0
ERICKSON_UNCONSCIOUS_SYNCHRONY,ERICKSON_UTILIZATION_RESISTANCE,1,1,1.0
ERICKSON_UNCONSCIOUS_TRUISM,ERICKSON_ANECDOTE_AND_UNCONSCIOUS_MODELING,1,1,1.0
ERICKSON_UNCONSCIOUS_TRUST,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,8,0.125
ERICKSON_UNCONSCIOUS_TRUST,ERICKSON_DISSOCIATION_COMMAND,1,8,0.125
ERICKSON_UNCONSCIOUS_TRUST,ERICKSON_META_INDUCTION,1,8,0.125
ERICKSON_UNCONSCIOUS_TRUST,ERICKSON_ORDEAL_PREPARATION,1,8,0.125
ERICKSON_UNCONSCIOUS_TRUST,ERICKSON_PERMISSIVE_CLOSURE,1,8,0.125
ERICKSON_UNCONSCIOUS_TRUST,ERICKSON_RHETORICAL_PRESUPPOSITION,1,8,0.125
ERICKSON_UNCONSCIOUS_TRUST,ERICKSON_TRUISM,1,8,0.125
ERICKSON_UNCONSCIOUS_TRUST,ERICKSON_UTILIZATION_MODELING,1,8,0.125
ERICKSON_UNCONSCIOUS_TRUST_AND_INDUCTION,ERICKSON_TEMPORAL_ANCHOR,1,1,1.0
ERICKSON_UNCONSCIOUS_UTILIZATION,ERICKSON_CHALLENGE_UTILIZATION,1,4,0.25
ERICKSON_UNCONSCIOUS_UTILIZATION,ERICKSON_PARADOXICAL_PERMISSION,1,4,0.25
ERICKSON_UNCONSCIOUS_UTILIZATION,ERICKSON_PARADOXICAL_UTILIZATION,1,4,0.25
ERICKSON_UNCONSCIOUS_UTILIZATION,ERICKSON_PROJECTION_REFRAME,1,4,0.25
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_CLINICAL_INSIGHT,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_CONDITIONED_CUE,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_DIRECT_SUGGESTION_UNCONSCIOUS,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_PACING_AND_VALIDATION,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_POSITIVE_REFRAMING_UTILIZATION,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_RATIFICATION_AND_CHALLENGE,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_REDEFINITION_NEGATION,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_REFRAMING,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_TRUISM_NOT_KNOWING,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_TRUISM_UTILIZATION,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_UNCONSCIOUS_VALIDATION,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_VALIDATION,ERICKSON_UTILIZATION_CONFUSION,1,12,0.08333333333333333
ERICKSON_UNCONSCIOUS_WISDOM_AND_UTILIZATION,ERICKSON_PRECISION_SUGGESTION,1,1,1.0
ERICKSON_UNIVERSAL_EXPERIENCE_UTILIZATION,ERICKSON_CONJUNCTIVE_PACING,1,1,1.0
ERICKSON_UNIVERSAL_UTILIZATION,ERICKSON_STATE_VALIDATION,1,1,1.0
ERICKSON_UTILIZATION,ERICKSON_AMNESIA_SUGGESTION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_ANALOGY_TRUISM,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_ATTENTION_FIXATION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_BUFFER_BOUNDARY,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_CASE_FRAMING,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_COMPULSIVE_RHYME,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_DISSOCIATION_LOGIC,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_DOUBLE_BIND,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_DOUBLE_MEANING_UTILIZATION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_FRACTIONAL_AWAKENING,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_FUTURE_PACING_UTILIZATION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_INDIRECT_INQUIRY,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_INDIRECT_SUGGESTION_SUPPOSE,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_MINIMAL_CUE,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_MINIMAL_ENCOURAGER,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_MINIMAL_PROBE,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_NORMALIZATION_TRUISM,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_PACING_AND_VALIDATION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_PACING_EXPERIENCE,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_PARADOXICAL_TASKING,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_POST_HYPNOTIC_UTILIZATION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_PRESUPPOSITION_OF_CHANGE,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_RATIFICATION_TRUISM,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_REDEFINITION_UTILIZATION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_REFRAMING_REGRET,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_RESISTANCE_ANALYSIS,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_REVIVIFICATION_BY_DETAIL,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_SHOCK_AND_PROVOCATION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_STRATEGIC_INTERVENTION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_TEMPORAL_REFRAMING,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_THERAPEUTIC_PRESENCE,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_UTILIZATION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_UTILIZATION_APPROVAL,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_UTILIZATION_AVOIDANCE,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_UTILIZATION_CLARIFICATION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_UTILIZATION_REDEFINITION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_UTILIZATION_REFRAME,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_UTILIZATION_REFRAMING,3,44,0.06818181818181818
ERICKSON_UTILIZATION,ERICKSON_UTILIZATION_VALIDATION,2,44,0.045454545454545456
ERICKSON_UTILIZATION,ERICKSON_VISUAL_HALLUCINATION_INDUCTION,1,44,0.022727272727272728
ERICKSON_UTILIZATION,ERICKSON_YES_SET_UTILIZATION,1,44,0.022727272727272728
ERICKSON_UTILIZATION_ABSURDITY,ERICKSON_REFRAMING_AND_METAPHOR,1,2,0.5
ERICKSON_UTILIZATION_ABSURDITY,ERICKSON_UTILIZATION_PACING_LEADING,1,2,0.5
ERICKSON_UTILIZATION_ACCEPTANCE,ERICKSON_DEMONSTRATION_CONTRAST,1,9,0.1111111111111111
ERICKSON_UTILIZATION_ACCEPTANCE,ERICKSON_DIRECTIVE_ATTENTION,1,9,0.1111111111111111
ERICKSON_UTILIZATION_ACCEPTANCE,ERICKSON_DISSOCIATIVE_COMMAND,1,9,0.1111111111111111
ERICKSON_UTILIZATION_ACCEPTANCE,ERICKSON_OBSERVATIONAL_TRUISM,1,9,0.1111111111111111
ERICKSON_UTILIZATION_ACCEPTANCE,ERICKSON_ORDEAL_THERAPY,1,9,0.1111111111111111
ERICKSON_UTILIZATION_ACCEPTANCE,ERICKSON_PARADOXICAL_UTILIZATION,1,9,0.1111111111111111
ERICKSON_UTILIZATION_ACCEPTANCE,ERICKSON_REFRAMING_AND_PACING,1,9,0.1111111111111111
ERICKSON_UTILIZATION_ACCEPTANCE,ERICKSON_TRUISM,1,9,0.1111111111111111
ERICKSON_UTILIZATION_ACCEPTANCE,ERICKSON_TRUISM_PROJECTION,1,9,0.1111111111111111
ERICKSON_UTILIZATION_AGENCY,ERICKSON_UTILIZATION_REFRAME,1,1,1.0
ERICKSON_UTILIZATION_AGE_REGRESSION,ERICKSON_OBSERVATION_OF_RESISTANCE,1,1,1.0
ERICKSON_UTILIZATION_AGREEMENT,ERICKSON_PRESUPPOSITION_QUANTITY,1,1,1.0
ERICKSON_UTILIZATION_ALL_POSSIBILITIES,ERICKSON_EYE_FIXATION_INDUCTION,1,1,1.0
ERICKSON_UTILIZATION_AMBIGUITY,ERICKSON_DISSOCIATION_SUGGESTION,1,4,0.25
ERICKSON_UTILIZATION_AMBIGUITY,ERICKSON_NORMALIZATION_UTILIZATION,1,4,0.25
ERICKSON_UTILIZATION_AMBIGUITY,ERICKSON_OBSERVATIONAL_CONTRAST,1,4,0.25
ERICKSON_UTILIZATION_AMBIGUITY,ERICKSON_SENSORY_ACUITY,1,4,0.25
ERICKSON_UTILIZATION_AMNESIA,ERICKSON_ANALOG_MARKING,1,5,0.2
ERICKSON_UTILIZATION_AMNESIA,ERICKSON_DIRECT_INDUCTION_DEMO,1,5,0.2
ERICKSON_UTILIZATION_AMNESIA,ERICKSON_PACING_MIRRORING,1,5,0.2
ERICKSON_UTILIZATION_AMNESIA,ERICKSON_SENSORY_UTILIZATION,1,5,0.2
ERICKSON_UTILIZATION_AMNESIA,ERICKSON_UNCONSCIOUS_RATIONALIZATION,1,5,0.2
ERICKSON_UTILIZATION_AMPLIFICATION,ERICKSON_UTILIZATION_FEEDBACK,2,2,1.0
ERICKSON_UTILIZATION_ANALOGY,ERICKSON_AWAKENING_SUGGESTION,1,4,0.25
ERICKSON_UTILIZATION_ANALOGY,ERICKSON_HUMOR_ANECDOTE,1,4,0.25
ERICKSON_UTILIZATION_ANALOGY,ERICKSON_MIRRORING_PACING,1,4,0.25
ERICKSON_UTILIZATION_ANALOGY,ERICKSON_YES_SET_PACING,1,4,0.25
ERICKSON_UTILIZATION_ANALYSIS,ERICKSON_TRUISM_VALIDATION,1,1,1.0
ERICKSON_UTILIZATION_ANCHOR,ERICKSON_STRATEGIC_POSITIONING,1,3,0.3333333333333333
ERICKSON_UTILIZATION_ANCHOR,ERICKSON_UTILIZATION_PACING,1,3,0.3333333333333333
ERICKSON_UTILIZATION_ANCHOR,ERICKSON_VALIDATION_REINFORCEMENT,1,3,0.3333333333333333
ERICKSON_UTILIZATION_ANCHORING,ERICKSON_OPEN_QUESTION,1,1,1.0
ERICKSON_UTILIZATION_AND_AMBIGUITY,ERICKSON_UTILIZATION_TRUISM,1,1,1.0
ERICKSON_UTILIZATION_AND_ANCHORING,ERICKSON_TRUISM_YES_SET,1,1,1.0
ERICKSON_UTILIZATION_AND_ANTICIPATION,ERICKSON_BIO_METAPHOR,1,1,1.0
ERICKSON_UTILIZATION_AND_ATTENTION_SHIFT,ERICKSON_UTILIZATION_DISSOCIATION,1,1,1.0
ERICKSON_UTILIZATION_AND_AUTONOMY,ERICKSON_STRATEGIC_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_AND_CHALLENGE,ERICKSON_DOUBLE_BIND_PRESUPPOSITION,1,2,0.5
ERICKSON_UTILIZATION_AND_CHALLENGE,ERICKSON_TEMPORAL_ANCHORING,1,2,0.5
ERICKSON_UTILIZATION_AND_CONFIRMATION,ERICKSON_TRUISM_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_AND_CONFUSION,ERICKSON_RESISTANCE_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_AND_CONTRAST,ERICKSON_ELICITATION_OF_AWARENESS,1,1,1.0
ERICKSON_UTILIZATION_AND_CURIOSITY,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_UTILIZATION_AND_DIRECTIVE,ERICKSON_PERMISSIVE_SUGGESTION,1,2,0.5
ERICKSON_UTILIZATION_AND_DIRECTIVE,ERICKSON_PRESUPPOSITION_INQUIRY,1,2,0.5
ERICKSON_UTILIZATION_AND_DISRUPTION,ERICKSON_INDIRECT_PACING,1,1,1.0
ERICKSON_UTILIZATION_AND_DISSOCIATION,ERICKSON_AGE_REGRESSION,1,4,0.25
ERICKSON_UTILIZATION_AND_DISSOCIATION,ERICKSON_IDEOMOTOR_FOCUS,1,4,0.25
ERICKSON_UTILIZATION_AND_DISSOCIATION,ERICKSON_SHOCK_METAPHOR,1,4,0.25
ERICKSON_UTILIZATION_AND_DISSOCIATION,ERICKSON_TRUISM_UTILIZATION,1,4,0.25
ERICKSON_UTILIZATION_AND_EXCLUSION,ERICKSON_METAPHOR_INSIGHT,1,1,1.0
ERICKSON_UTILIZATION_AND_EXPECTANCY,ERICKSON_UTILIZATION_LINKING,1,1,1.0
ERICKSON_UTILIZATION_AND_FUTURE_PACING,ERICKSON_UTILIZATION_DISRUPTION,1,1,1.0
ERICKSON_UTILIZATION_AND_HUMILITY,ERICKSON_INTEGRATIVE_REFRAMING,1,1,1.0
ERICKSON_UTILIZATION_AND_IDEOMOTOR,ERICKSON_TRUISM_PROCESS,1,1,1.0
ERICKSON_UTILIZATION_AND_IMPLICATION,ERICKSON_UTILIZATION_REFRAME,1,1,1.0
ERICKSON_UTILIZATION_AND_INCREMENTALISM,ERICKSON_UTILIZATION_INDIVIDUALITY,1,1,1.0
ERICKSON_UTILIZATION_AND_INDIRECT_PROMPT,ERICKSON_PERMISSIVE_SUGGESTION,1,1,1.0
ERICKSON_UTILIZATION_AND_INDIRECT_SUGGESTION,ERICKSON_INDIRECT_SUGGESTION_THIRD_PERSON,1,2,0.5
ERICKSON_UTILIZATION_AND_INDIRECT_SUGGESTION,ERICKSON_UTILIZATION_SATURATION,1,2,0.5
ERICKSON_UTILIZATION_AND_INTENSE_EXPERIENCE,ERICKSON_EXTERNALIZATION_VALIDATION,1,1,1.0
ERICKSON_UTILIZATION_AND_METAPHOR,ERICKSON_CURIOSITY_INDUCTION,1,2,0.5
ERICKSON_UTILIZATION_AND_METAPHOR,ERICKSON_PERMISSIVE_ACCEPTANCE,1,2,0.5
ERICKSON_UTILIZATION_AND_MINIMIZATION,ERICKSON_DIRECT_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_AND_PACING,ERICKSON_DIRECTING_ATTENTION,1,5,0.2
ERICKSON_UTILIZATION_AND_PACING,ERICKSON_FUNCTIONAL_NECESSITY,1,5,0.2
ERICKSON_UTILIZATION_AND_PACING,ERICKSON_IDEOMOTOR_DISSOCIATION,1,5,0.2
ERICKSON_UTILIZATION_AND_PACING,ERICKSON_UTILIZATION_AND_DISSOCIATION,1,5,0.2
