Category,Pattern ID,Importance,Typical Leads To,Typical Preceded By
THERAPEUTIC,ERICKSON_THERAPEUTIC_CONTRACT_DOUBLE_BIND,0.0001417991534688632,ERICKSON_PRESUPPOSITION (1.00),ERICKSON_UTILIZATION_LIMIT_SETTING (0.50)
THERAPEUTIC,ERICKSON_THERAPEUTIC_DOUBLE_BIND,0.00014288820045463713,ERICKSON_PRES_OBLIGATION (1.00),ERICKSON_DOUBLE_BIND_ILLUSTRATION (1.00)
THERAPEUTIC,ERICKSON_THERAPEUTIC_FRAMEWORK,0.00014221608271869764,ERICKSON_UTILIZATION_PRINCIPLE (1.00),ERICKSON_INDIRECT_INDUCTION (0.08)
THERAPEUTIC,ERICKSON_THERAPEUTIC_FRAME_PROVOCATION,0.00013320965957403327,ERICKSON_SHOCK_UTILIZATION (1.00),ERICKSON_MINIMALIST_PROBE (0.50)
THERAPEUTIC,ERICKSON_THERAPEUTIC_ORDEAL,0.0002862592661606924,ERICKSON_DOUBLE_BIND (0.50); ERICKSON_YES_SET_PACING (0.50),ERICKSON_EXTERNALIZATION_UTILIZATION (1.00); ERICKSON_FUTURE_PACING (0.10)
THERAPEUTIC,ERICKSON_THERAPEUTIC_PARADOX,0.0001436193809627092,ERICKSON_PARADOXICAL_INQUIRY (1.00),ERICKSON_PERMISSIVE_CHOICE (0.20)
THERAPEUTIC,ERICKSON_THERAPEUTIC_PRESENCE,0.0001393901242043816,ERICKSON_UTILIZATION_METAPHOR (1.00),ERICKSON_UTILIZATION (0.02)
THERAPEUTIC,ERICKSON_THERAPEUTIC_PROTECTION,0.0001415724027118269,ERICKSON_TRUISM_PACING (1.00),ERICKSON_INDIRECT_OPEN_QUESTION (1.00)
THERAPEUTIC,ERICKSON_THERAPEUTIC_STANCE,0.0001422659357104553,ERICKSON_RAPPORT_BUILDING_THROUGH_DISCOVERY (1.00),ERICKSON_STRATEGIC_REFRAMING (0.20)
THERAPEUTIC,ERICKSON_THERAPEUTIC_TASK,0.0002851052585078072,ERICKSON_PARADOXICAL_INTERVENTION (0.50); ERICKSON_UTILIZATION (0.50),ERICKSON_PACING_AND_HUMOR (1.00); ERICKSON_THERAPEUTIC_BIND (0.33)
THERAPEUTIC,ERICKSON_THERAPEUTIC_TASKING,0.0002848974696924839,ERICKSON_DIRECTIVE_ORDEAL (0.50); ERICKSON_REFRAMING_AND_UTILIZATION (0.50),ERICKSON_UTILIZATION_PRIMING (0.50); ERICKSON_BEHAVIORAL_PRESCRIPTION (0.33)
TIME,ERICKSON_TIME_BIND_AND_PRESUPPOSITION,0.00014212277746051473,ERICKSON_DIRECTIVE_COMPLIANCE (1.00),ERICKSON_SHOCK_AND_PARADOX (0.50)
TIME,ERICKSON_TIME_DISTORTION,0.0024311371953006328,ERICKSON_TIME_DISTORTION (0.18); ERICKSON_AMNESIA_PARENTHESIS (0.06); ERICKSON_AFFIRMATION_PRESUPPOSITION (0.06),ERICKSON_AMNESIA_INTEGRATION (1.00); ERICKSON_DISSOCIATION_AND_DEEPENING (1.00)
TIME,ERICKSON_TIME_DISTORTION_ANCHORING,0.0002846841786944603,ERICKSON_ASSOCIATION_ANCHOR (0.50); ERICKSON_TRUISM_TIME_DISTORTION (0.50),ERICKSON_POST_HYPNOTIC_SUGGESTION (0.05); ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION (0.02)
TIME,ERICKSON_TIME_DISTORTION_AND_CONTAINMENT,0.00014240029246183667,ERICKSON_UTILIZATION_MOTIVATION (1.00),ERICKSON_REINFORCEMENT_TRUISM (0.25)
TIME,ERICKSON_TIME_DISTORTION_AND_PACING,0.00015114269071309186,ERICKSON_INDIRECT_ENVIRONMENTAL_MANIPULATION (1.00),ERICKSON_UTILIZATION_METAPHOR (0.06)
TIME,ERICKSON_TIME_DISTORTION_AND_UTILIZATION,0.0001418511033899754,ERICKSON_TIME_DISTORTION (1.00),ERICKSON_VALIDATION_QUOTATION (1.00)
TIME,ERICKSON_TIME_DISTORTION_AWAKENING,0.00014431065005317397,ERICKSON_PRESUPPOSITION_REDIRECTION (1.00),ERICKSON_INTERROGATIVE_SUGGESTION (0.05)
TIME,ERICKSON_TIME_DISTORTION_CHALLENGE,0.00014767460294038678,ERICKSON_PRECISION_REDIRECT (1.00),ERICKSON_SUBJECTIVE_REALITY (0.33)
TIME,ERICKSON_TIME_DISTORTION_DISSOCIATION,0.0001419625108441195,ERICKSON_UTILIZATION_AND_DISSOCIATION (1.00),ERICKSON_UTILIZATION_CATALEPSY (0.25)
TIME,ERICKSON_TIME_DISTORTION_ELONGATION,0.0001430950887481064,ERICKSON_UTILIZATION_CHOICE (1.00),ERICKSON_TIME_DISTORTION (0.06)
TIME,ERICKSON_TIME_DISTORTION_IDENTITY_INTEGRATION,0.00014240695243272183,ERICKSON_TIME_DISTORTION_INTEGRATION (1.00),ERICKSON_DETACHED_OBSERVER (1.00)
TIME,ERICKSON_TIME_DISTORTION_INQUIRY,0.00014402817435074395,ERICKSON_PACING_AND_VALIDATION (1.00),ERICKSON_DIRECT_ASSERTION (1.00)
TIME,ERICKSON_TIME_DISTORTION_INTEGRATION,0.00014249360509307514,ERICKSON_TRUISM_UTILIZATION (1.00),ERICKSON_TIME_DISTORTION_IDENTITY_INTEGRATION (1.00)
TIME,ERICKSON_TIME_DISTORTION_METAPHOR,0.00013114689368723788,ERICKSON_METAPHORICAL_ASSOCIATION (1.00),ERICKSON_PARADOXICAL_TRUISM (0.50)
TIME,ERICKSON_TIME_DISTORTION_NEGATION,0.0001430950887481064,ERICKSON_STRATEGIC_POSITIONING (1.00),ERICKSON_TIME_DISTORTION (0.06)
TIME,ERICKSON_TIME_DISTORTION_PRESUPPOSITION,0.000143318371434406,ERICKSON_TIME_DISTORTION_TRUISM (1.00),ERICKSON_TIME_DISTORTION_REFRAMING (1.00)
TIME,ERICKSON_TIME_DISTORTION_PROBE,0.000143318371434406,ERICKSON_REALITY_TESTING (1.00),ERICKSON_TIME_DISTORTION_TEST (1.00)
TIME,ERICKSON_TIME_DISTORTION_RECALL,0.0001453481427450544,ERICKSON_CHALLENGING_AMBIGUITY (1.00),ERICKSON_PERMISSIVE_SUGGESTION (0.02)
TIME,ERICKSON_TIME_DISTORTION_REDUCING_RESISTANCE,0.00014498844753432487,ERICKSON_CONFUSION_TECHNIQUE (1.00),ERICKSON_PRESUPPOSITION_POSSIBILITY (1.00)
TIME,ERICKSON_TIME_DISTORTION_REFRAMING,0.0001432312172222163,ERICKSON_TIME_DISTORTION_PRESUPPOSITION (1.00),ERICKSON_AMNESIA_TEST (0.25)
TIME,ERICKSON_TIME_DISTORTION_REINFORCEMENT,0.00014155585471297934,ERICKSON_UTILIZATION_DOUBLE_BIND (1.00),ERICKSON_TIME_DISTORTION_TRUISM (0.33)
TIME,ERICKSON_TIME_DISTORTION_SYMPTOM_PRESCRIPTION,0.00014016374779637672,ERICKSON_UTILIZATION_AMBIGUITY (1.00),ERICKSON_REFRAMING_UTILIZATION (0.01)
TIME,ERICKSON_TIME_DISTORTION_TEST,0.0001432312172222163,ERICKSON_TIME_DISTORTION_PROBE (1.00),ERICKSON_AMNESIA_TEST (0.25)
TIME,ERICKSON_TIME_DISTORTION_TRUISM,0.0004244093169484131,ERICKSON_TERMINATION_EMPOWERMENT (0.33); ERICKSON_TIME_DISTORTION_REINFORCEMENT (0.33); ERICKSON_UTILIZATION_PRESUPPOSITION (0.33),ERICKSON_MORAL_AUTHORITY_REFRAMING (1.00); ERICKSON_TIME_DISTORTION_PRESUPPOSITION (1.00)
TIME,ERICKSON_TIME_DISTORTION_UTILIZATION,0.0005741309442591712,ERICKSON_DIRECT_FOCUS (0.25); ERICKSON_INDIVIDUALIZED_TRUISM (0.25); ERICKSON_PACING_AND_VALIDATION (0.25),ERICKSON_IMPLICIT_SUGGESTION (1.00); ERICKSON_INDIVIDUAL_UTILIZATION (1.00)
TIME,ERICKSON_TIME_DISTORTION_VALIDATION,0.0001438965029421928,ERICKSON_CHALLENGE_AUTHORITY (1.00),ERICKSON_RATIFICATION_TAG (1.00)
TIME,ERICKSON_TIME_DOUBLE_BIND,0.0001434452741289801,ERICKSON_PERMISSIVE_RELAXATION (1.00),ERICKSON_CONGRUENCE_DIRECTIVE (1.00)
TIME,ERICKSON_TIME_GENERALIZATION,0.00014421034760400084,ERICKSON_POST_HYPNOTIC_SUGGESTION (1.00),ERICKSON_AUTHORITY_QUOTATION (1.00)
TIME,ERICKSON_TIME_LIMIT_BIND,0.00014127628329672364,ERICKSON_CHALLENGE_AND_BIND (1.00),ERICKSON_UTILIZATION_REFRAMING (0.01)
TIME,ERICKSON_TIME_ORIENTATION,0.0001335350099881516,ERICKSON_ORIENTATION_TO_REALITY (1.00),ERICKSON_TEMPORAL_ANCHORING (0.11)
TIME,ERICKSON_TIME_TRUISM,0.00014211779452358102,ERICKSON_PERMISSIVE_NEGATION (1.00),ERICKSON_TRUISM_TIME (1.00)
TONE,ERICKSON_TONE_OVER_CONTENT,0.00014327086440465658,ERICKSON_CONGRUENCE_DIRECTIVE (1.00),ERICKSON_DIRECT_INDUCTION_DEMO (1.00)
TRANCE,ERICKSON_TRANCE_DEEPENING,0.0004293794121014168,ERICKSON_PERMISSIVE_SUGGESTION (0.33); ERICKSON_POST_HYPNOTIC_PREP (0.33); ERICKSON_TRANCE_INDUCTION_DISSOCIATION (0.33),ERICKSON_PHYSIOLOGICAL_TRUISM_COMMAND (1.00); ERICKSON_PLAYFUL_AMBIGUITY (1.00)
TRANCE,ERICKSON_TRANCE_DEEPENING_CONFUSION,0.00014298899660033587,ERICKSON_PERMISSIVE_SUGGESTION (1.00),ERICKSON_RELEVANCE_SHIFT (1.00)
TRANCE,ERICKSON_TRANCE_DEEPENING_THROUGH_OBSERVATION,0.00014185788741057428,ERICKSON_DISSOCIATIVE_UTILIZATION (1.00),ERICKSON_PRESUPPOSITION_RATIFICATION (1.00)
TRANCE,ERICKSON_TRANCE_DEMONSTRATION,0.0001427647669052414,ERICKSON_ANECDOTE_UTILIZATION (1.00),ERICKSON_PHYSIOLOGICAL_UTILIZATION (0.25)
TRANCE,ERICKSON_TRANCE_DEPTH_CALIBRATION,0.00014229674164358526,ERICKSON_TRANCE_DESCRIPTION (1.00),ERICKSON_UTILIZATION_TRUISM (0.02)
TRANCE,ERICKSON_TRANCE_DEPTH_CHECK,0.0001429134303850935,ERICKSON_UTILIZATION_FOCUS (1.00),ERICKSON_TRANCE_VALIDATION (0.25)
TRANCE,ERICKSON_TRANCE_DESCRIPTION,0.00014238332724536272,ERICKSON_TRUISM_CALIBRATION (1.00),ERICKSON_TRANCE_DEPTH_CALIBRATION (1.00)
TRANCE,ERICKSON_TRANCE_FACILITATION_QUESTIONS,0.00014412265096458418,ERICKSON_SURPRISE_CATALEPSY (1.00),ERICKSON_DOUBLE_BIND_TRANCE (1.00)
TRANCE,ERICKSON_TRANCE_INDUCTION,0.00013810446010416094,ERICKSON_TRUISM_DISSOCIATION (1.00),ERICKSON_TRUISM_UTILIZATION (0.03)
TRANCE,ERICKSON_TRANCE_INDUCTION_AMNESIA,0.00014260474127230185,ERICKSON_ANECDOTE_UTILIZATION (1.00),ERICKSON_METAPHOR_UTILIZATION (0.14)
TRANCE,ERICKSON_TRANCE_INDUCTION_DESCRIPTION,0.0001428123788108892,ERICKSON_CALIBRATION_UTILIZATION (1.00),ERICKSON_INDIRECT_SUGGESTION (0.01)
TRANCE,ERICKSON_TRANCE_INDUCTION_DISSOCIATION,0.00014321356117996556,ERICKSON_METAPHOR_STORYTELLING (1.00),ERICKSON_TRANCE_DEEPENING (0.33)
TRANCE,ERICKSON_TRANCE_INDUCTION_LINKING,0.000142409708726204,ERICKSON_PRESUPPOSITION_REVIVIFICATION (1.00),ERICKSON_REVIVIFICATION_INDUCTION (0.50)
TRANCE,ERICKSON_TRANCE_INDUCTION_SUGGESTION,0.00014290458026101584,ERICKSON_LOCUS_OF_CONTROL (1.00),ERICKSON_PACING_LEADING_REPETITION (1.00)
TRANCE,ERICKSON_TRANCE_PHENOMENOLOGY,0.0,ERICKSON_TRUISM_REFRAMING (1.00),ERICKSON_SENSORY_INTENSIFICATION_METAPHOR (1.00)
TRANCE,ERICKSON_TRANCE_RECOGNITION,0.00014442889316079158,ERICKSON_INTERNAL_SEARCH (1.00),ERICKSON_CONFUSION_INTERROGATIVE (0.50)
TRANCE,ERICKSON_TRANCE_REINDUCTION,0.00014187427960030144,ERICKSON_FUTURE_PACING (1.00),ERICKSON_PERMISSIVE_OBSERVATION (1.00)
TRANCE,ERICKSON_TRANCE_TERMINATION,0.0001381600735071257,ERICKSON_METAPHOR (1.00),ERICKSON_TRUISM_COMMAND (0.50)
TRANCE,ERICKSON_TRANCE_TESTING,0.00014236791547511912,ERICKSON_TRUISM_COMMAND (1.00),ERICKSON_DOUBLE_BIND_REINFORCEMENT (0.50)
TRANCE,ERICKSON_TRANCE_VALIDATION,0.0005713060896157281,ERICKSON_CHALLENGE_CONSCIOUSNESS (0.25); ERICKSON_PACING_OBSERVATION (0.25); ERICKSON_TRANCE_DEPTH_CHECK (0.25),ERICKSON_PRESENT_SENSORY_ANCHOR (1.00); ERICKSON_INTERROGATIVE_SUGGESTION (0.09)
TRANCE,ERICKSON_TRANCE_VALIDATION_AND_LABELING,0.00014611138729556762,ERICKSON_TRUISM_QUESTION (1.00),ERICKSON_RATIFICATION (0.09)
TRANSDERIVATIONAL,ERICKSON_TRANSDERIVATIONAL_SEARCH,0.0009938001857711471,ERICKSON_DIRECT_TEST (0.14); ERICKSON_INTERROGATIVE_SURPRISE (0.14); ERICKSON_SIMPLE_INQUIRY (0.14),ERICKSON_DEEP_TRANCE_VALIDATION (1.00); ERICKSON_IDEOSENSORY_ASSOCIATION (1.00)
TRANSFERENCE,ERICKSON_TRANSFERENCE_UTILIZATION,0.00014334979532404046,ERICKSON_PRAGMATIC_NEGATION (1.00),ERICKSON_UTILIZATION_STRATEGY (0.06)
TRANSFORMATIONAL,ERICKSON_TRANSFORMATIONAL_NARRATIVE,0.0001437885615411993,ERICKSON_DOUBLE_BIND_CONFIDENTIALITY (1.00),ERICKSON_CLINICAL_NARRATIVE (0.50)
TRANSFORMATION,ERICKSON_TRANSFORMATION_ANALOGY,0.0001324740749859669,ERICKSON_DIRECT_INQUIRY_DISSOCIATION (1.00),ERICKSON_TRUISM_REFRAMING (0.07)
TRANSFORMATION,ERICKSON_TRANSFORMATION_CONTRAST,0.00014265767015088148,ERICKSON_UTILIZATION_ABSURDITY (1.00),ERICKSON_DISMISSAL_OF_INTELLECTUALIZATION (1.00)
TRANSITIONAL,ERICKSON_TRANSITIONAL_AWAKENING,0.00014330070465522538,ERICKSON_REORIENTATION (1.00),ERICKSON_POST_HYPNOTIC_PREP (1.00)
TRANSITIONAL,ERICKSON_TRANSITIONAL_CLOSURE,0.00014316275041229503,ERICKSON_STRATEGIC_DELAY (1.00),ERICKSON_REFRAMING_FOCUS (0.50)
TRANSITION,ERICKSON_TRANSITION_GAZE,0.00013818849475580623,ERICKSON_METAPHOR (1.00),ERICKSON_ANECDOTE_BRIDGE (1.00)
TRANSITION,ERICKSON_TRANSITION_TO_METAPHOR,0.0001425020966642836,ERICKSON_REFRAMING_UTILIZATION (1.00),ERICKSON_INDIRECT_METHODOLOGY (1.00)
TRANSITIVE,ERICKSON_TRANSITIVE_LOGIC,0.00014297294323462176,ERICKSON_RAPPORT_SYLLOGISM (1.00),ERICKSON_PRIVACY_PROTECTION (1.00)
TRANS,ERICKSON_TRANS_LOGIC,0.00014205915718626226,ERICKSON_PACING_TRUISM (1.00),ERICKSON_TRUISM_PRESUPPOSITION (0.07)
TRANS,ERICKSON_TRANS_SEARCH,0.00014256867401474087,ERICKSON_UTILIZATION_PREP (1.00),ERICKSON_PACING_INQUIRY (0.50)
TRUISM,ERICKSON_TRUISM,0.004115593409917505,ERICKSON_ANECDOTE_DIRECTIVE (0.03); ERICKSON_ATTENTION_SHIFT (0.03); ERICKSON_DISSOCIATIVE_INDIRECT_SUGGESTION (0.03),ERICKSON_AGE_REGRESSION_RESOURCE (1.00); ERICKSON_AMNESIA_VALIDATION (1.00)
TRUISM,ERICKSON_TRUISM_AFFIRMATION,0.00014237748008949613,ERICKSON_UTILIZATION_YES_SET (1.00),ERICKSON_NON_VERBAL_INDUCTION (1.00)
TRUISM,ERICKSON_TRUISM_AGE_REGRESSION,0.0001393514407536889,ERICKSON_UTILIZATION_PRINCIPLE (1.00),ERICKSON_OBSERVATION_UTILIZATION (0.09)
TRUISM,ERICKSON_TRUISM_AGREEMENT,0.0001427943054993127,ERICKSON_INDIRECT_SUGGESTION (1.00),ERICKSON_DISSOCIATIVE_ANALYSIS (0.50)
TRUISM,ERICKSON_TRUISM_AMBIGUITY,0.00042927128236090766,ERICKSON_PACING_TRUISM (0.33); ERICKSON_TRUISM_PACING (0.33); ERICKSON_UTILIZATION_PLAY (0.33),ERICKSON_DOUBLE_BIND_OBSERVATION (1.00); ERICKSON_NEGATIVE_TAG_QUESTION (0.33)
TRUISM,ERICKSON_TRUISM_AMNESIA,0.0005697553660546675,ERICKSON_DIRECTIVE_INDUCTION (0.25); ERICKSON_DISSOCIATION_TRUISM (0.25); ERICKSON_PERMISSIVE_DISSOCIATION (0.25),ERICKSON_DISSOCIATION_NOT_DOING (1.00); ERICKSON_CONSCIOUS_AWARENESS (1.00)
TRUISM,ERICKSON_TRUISM_ANALOGY,0.0010011730841030628,ERICKSON_YES_SET_PACING (0.29); ERICKSON_ANECDOTE_METAPHOR (0.14); ERICKSON_DISSOCIATION_LOGIC (0.14),ERICKSON_IMPLICATION_TRUISM (0.50); ERICKSON_SPECIFIC_INQUIRY (0.50)
TRUISM,ERICKSON_TRUISM_ANCHOR,0.00014253137952611265,ERICKSON_BEHAVIORAL_RECOGNITION (1.00),ERICKSON_DIRECT_COMMAND (0.20)
TRUISM,ERICKSON_TRUISM_ANCHORING,0.00014179670031507586,ERICKSON_UTILIZATION_REFRAMING (1.00),ERICKSON_TRUISM_VALIDATION (0.08)
TRUISM,ERICKSON_TRUISM_AND_ASSOCIATION,0.00014319054354114134,ERICKSON_TRUISM_TIME_DISTORTION (1.00),ERICKSON_DIRECT_INSTRUCTION (0.33)
TRUISM,ERICKSON_TRUISM_AND_DATA_OVERLOAD,0.00014230694008590398,ERICKSON_CONFUSION_AMBIGUITY (1.00),ERICKSON_UTILIZATION_LINGUISTIC_PRECISION (1.00)
TRUISM,ERICKSON_TRUISM_AND_DISTRACTION,0.00014264527133518777,ERICKSON_PRESUPPOSITION_DIVERSION (1.00),ERICKSON_INDIRECT_SUGGESTION_MODELING (1.00)
TRUISM,ERICKSON_TRUISM_AND_IDEOMOTOR,0.0001407152635696932,ERICKSON_UTILIZATION_AMBIGUITY (1.00),ERICKSON_UTILIZATION_OF_IGNORANCE (0.20)
TRUISM,ERICKSON_TRUISM_AND_INDIRECT_SUGGESTION,0.0001420033686748057,ERICKSON_FACTUAL_GROUNDING (1.00),ERICKSON_TRUISM (0.03)
TRUISM,ERICKSON_TRUISM_AND_INNATENESS,0.00014244350921022438,ERICKSON_TRUISM_INDIRECT_SUGGESTION (1.00),ERICKSON_REFRAMING_TRUISM (0.08)
TRUISM,ERICKSON_TRUISM_AND_INQUIRY,0.00028423796489118205,ERICKSON_CONFUSION_TECHNIQUE (0.50); ERICKSON_TRUISM_YESSET (0.50),ERICKSON_PSEUDO_SCIENTIFIC_VALIDATION (1.00); ERICKSON_REALITY_CONSTRUCTION (1.00)
TRUISM,ERICKSON_TRUISM_AND_LEARNING_FRAME,0.0001424414314479074,ERICKSON_TRUISM_REFRAMING (1.00),ERICKSON_UTILIZATION_REFRAME (0.03)
TRUISM,ERICKSON_TRUISM_AND_LOGICAL_LEADING,0.00013750759171156084,ERICKSON_PRESUPPOSITION_REFRAMING (1.00),ERICKSON_TRUISM_BOUNDARY (0.50)
TRUISM,ERICKSON_TRUISM_AND_LOGICAL_NECESSITY,0.00013781914580583774,ERICKSON_ANALOGY_LOGIC (1.00),ERICKSON_SYSTEMIC_REFRAMING (0.50)
TRUISM,ERICKSON_TRUISM_AND_MULTIPLE_CHOICE,0.00014404013329586204,ERICKSON_DIRECTIVE_REFRAMING (1.00),ERICKSON_DIRECTIVE_EXPECTATION (1.00)
TRUISM,ERICKSON_TRUISM_AND_PACING,0.00028296193566714227,ERICKSON_DIRECT_VALIDATION (0.50); ERICKSON_PRESUPPOSITION (0.50),ERICKSON_REFRAMING_AND_REDEFINITION (1.00); ERICKSON_TEMPORAL_PACING (0.17)
TRUISM,ERICKSON_TRUISM_AND_PERMISSIVENESS,0.00014210693153949086,ERICKSON_META_VAGUENESS (1.00),ERICKSON_DIRECTIVE_FRAMING (1.00)
TRUISM,ERICKSON_TRUISM_AND_PIVOT,0.0001455936455902314,ERICKSON_DIRECT_INSTRUCTION_WITH_MODELING (1.00),ERICKSON_DOUBLE_BIND (0.02)
TRUISM,ERICKSON_TRUISM_AND_POSITIVE_REINFORCEMENT,0.00014135204235201046,ERICKSON_REORIENTATION (1.00),ERICKSON_ATTENTION_FOCUS (0.33)
TRUISM,ERICKSON_TRUISM_AND_QUESTION,0.0001396978993520949,ERICKSON_MINIMAL_CUE (1.00),ERICKSON_TRUISM_AND_SENSORY_FOCUS (1.00)
TRUISM,ERICKSON_TRUISM_AND_REDIRECT,0.00014267229678656713,ERICKSON_INTERROGATIVE_CHALLENGE (1.00),ERICKSON_PRESUPPOSITION_AWARENESS (0.33)
TRUISM,ERICKSON_TRUISM_AND_REFRAMING,0.00013810446010416094,ERICKSON_PACING_AND_VALIDATION (1.00),ERICKSON_TRUISM_UTILIZATION (0.03)
TRUISM,ERICKSON_TRUISM_AND_RHETORICAL_QUESTION,0.00014543658508454476,ERICKSON_PSEUDO_SCIENTIFIC_DISSOCIATION (1.00),ERICKSON_PROXY_DISSOCIATION (1.00)
TRUISM,ERICKSON_TRUISM_AND_SELECTIVE_PERCEPTION,0.0002837182140922802,ERICKSON_PHYSICAL_PACING_LEADING (0.50); ERICKSON_UTILIZATION_RESISTANCE (0.50),ERICKSON_MINIMAL_CUE (0.04); ERICKSON_MINIMAL_ENCOURAGER (0.04)
TRUISM,ERICKSON_TRUISM_AND_SENSORY_FOCUS,0.00013961294679600036,ERICKSON_TRUISM_AND_QUESTION (1.00),ERICKSON_LIMINAL_LOGIC (1.00)
TRUISM,ERICKSON_TRUISM_AND_SIMPLIFICATION,0.00014127628329672364,ERICKSON_TRUISM_REINFORCEMENT (1.00),ERICKSON_UTILIZATION_REFRAMING (0.01)
TRUISM,ERICKSON_TRUISM_AND_SYMBOLIC_CLOSURE,0.00014553314108290728,ERICKSON_UTILIZATION_INTERRUPT (1.00),ERICKSON_FUTURE_PACING_AND_SUGGESTION (0.50)
TRUISM,ERICKSON_TRUISM_AND_UNCONSCIOUS_PROCESS,0.00013881818836962472,ERICKSON_CONTRAST_ANALOGY (1.00),ERICKSON_REFRAMING_THROUGH_TRUISM (1.00)
TRUISM,ERICKSON_TRUISM_AND_UNIVERSAL_EXPERIENCE,0.0001453481427450544,ERICKSON_UTILIZATION_REFRAME (1.00),ERICKSON_PERMISSIVE_SUGGESTION (0.02)
TRUISM,ERICKSON_TRUISM_AND_UTILIZATION,0.0005702121224905434,ERICKSON_CASE_HISTORY_ILLUSTRATION (0.25); ERICKSON_SELECTIVE_ORIENTATION (0.25); ERICKSON_TEMPORAL_LINKAGE (0.25),ERICKSON_ESTABLISHING_CONSTRAINTS (1.00); ERICKSON_PATTERN_BREAK (1.00)
TRUISM,ERICKSON_TRUISM_ANTICIPATION,0.0001421455982257845,ERICKSON_PERMISSIVE_SUGGESTION (1.00),ERICKSON_TRUISM_TRANSITION (1.00)
TRUISM,ERICKSON_TRUISM_ASSOCIATION,0.00014249851632083064,ERICKSON_TRUISM_FUTURE (1.00),ERICKSON_OBSERVATION_UNCERTAINTY (1.00)
TRUISM,ERICKSON_TRUISM_ATTENTION,0.00014237852023118568,ERICKSON_DIRECT_COMMAND (1.00),ERICKSON_OPEN_ENDED_ELICITATION (0.50)
TRUISM,ERICKSON_TRUISM_ATTENTION_FOCUS,0.0001430621374866233,ERICKSON_UTILIZATION (1.00),ERICKSON_PARADOX_CONFUSION (1.00)
TRUISM,ERICKSON_TRUISM_AUTHORITY,0.0002850075894787466,ERICKSON_CASE_STUDY_PACING (0.50); ERICKSON_SYMBOLIC_ASSOCIATION (0.50),ERICKSON_PERMISSIBLE_PACING (1.00); ERICKSON_UTILIZATION_PRINCIPLE (0.08)
TRUISM,ERICKSON_TRUISM_AUTOMATICITY,0.0001431117548243261,ERICKSON_IMPLIED_DIRECTIVE_IDEOMOTOR (1.00),ERICKSON_TRUISM_ANALOGY (0.14)
TRUISM,ERICKSON_TRUISM_AWARENESS,0.0007119920857820505,ERICKSON_DOUBLE_BIND_FOCUS (0.20); ERICKSON_PACING_AND_VALIDATION (0.20); ERICKSON_PRESUPPOSITION_DOUBT (0.20),ERICKSON_DISSOCIATIVE_INTERROGATIVE (1.00); ERICKSON_INDIRECT_AMNESIA_UTILIZATION (1.00)
TRUISM,ERICKSON_TRUISM_BOUNDARY,0.00027484794225462886,ERICKSON_PRESUPPOSITION (0.50); ERICKSON_TRUISM_AND_LOGICAL_LEADING (0.50),ERICKSON_STRATEGIC_TASK (1.00); ERICKSON_UTILIZATION_OPEN_INQUIRY (1.00)
TRUISM,ERICKSON_TRUISM_CALIBRATION,0.00014246996553443904,ERICKSON_CHALLENGE_TO_CONSCIOUS_DEFINITION (1.00),ERICKSON_TRANCE_DESCRIPTION (1.00)
TRUISM,ERICKSON_TRUISM_CATEGORIZATION,0.000142341330009545,ERICKSON_SATURATION_AND_CONCRETIZATION (1.00),ERICKSON_UTILIZATION_PARADOX (0.04)
TRUISM,ERICKSON_TRUISM_CAUSE_EFFECT,0.00014114145889109855,ERICKSON_MODELING_REFERENCE (1.00),ERICKSON_UNCONSCIOUS_AUTONOMY (0.12)
TRUISM,ERICKSON_TRUISM_CHALLENGE,0.00042848218649067283,ERICKSON_ANECDOTE_UTILIZATION (0.33); ERICKSON_MINIMALISM (0.33); ERICKSON_TEMPORAL_PACING (0.33),ERICKSON_CONFUSION_INDIRECT_SUGGESTION (1.00); ERICKSON_CLARIFICATION_PROBE (0.50)
TRUISM,ERICKSON_TRUISM_COMMAND,0.0002761521122346464,ERICKSON_DEEP_TRANCE_VALIDATION (0.50); ERICKSON_TRANCE_TERMINATION (0.50),ERICKSON_CREATIVE_PROJECTION (1.00); ERICKSON_TRANCE_TESTING (1.00)
TRUISM,ERICKSON_TRUISM_COMPARISON,0.00014275060584129472,ERICKSON_SEEDING_AND_UTILIZATION (1.00),ERICKSON_PRESUPPOSITION_INQUIRY (0.14)
TRUISM,ERICKSON_TRUISM_CONFRONTATION,0.00014279149029750257,ERICKSON_DIRECT_INQUIRY (1.00),ERICKSON_FACTUAL_PACING (1.00)
TRUISM,ERICKSON_TRUISM_CONFUSION,0.00014267535876277484,ERICKSON_UTILIZATION_PRINCIPLE (1.00),ERICKSON_UNCONSCIOUS_PROCESS_INQUIRY (0.50)
TRUISM,ERICKSON_TRUISM_CONTINUITY,0.00013810446010416094,ERICKSON_PROCESS_SUGGESTION (1.00),ERICKSON_TRUISM_UTILIZATION (0.03)
TRUISM,ERICKSON_TRUISM_CONTRAST,0.0007107020196533203,ERICKSON_DIRECTIVE_TASKING (0.20); ERICKSON_FUTURE_ORIENTATION (0.20); ERICKSON_PARADOXICAL_INJUNCTION (0.20),ERICKSON_CATALEPSY_DISSOCIATION (1.00); ERICKSON_DIRECT_SEEDING (1.00)
